sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
57.0,52.938048055258726,70.50610800286944,Inf,Inf,Inf,Inf,Inf,Inf,58.508523967774146,Inf,52.938048055258726,70.50610800286944,52.938048055258726,70.50610800286944,52.938048055258726,70.50610800286944,52.938048055258726,69.75556711490974
58.0,58.50072982423392,63.1763007536486,39.91418112787523,Inf,56.39874547860451,Inf,Inf,Inf,65.56721391102336,Inf,39.91418112787523,60.31013797088345,39.91418112787523,58.50072982423392,58.50072982423392,63.1763007536486,39.91418112787523,58.50072982423392
59.0,49.83901213254609,53.657149563097484,55.89070833034279,63.777306056344116,48.01325596889087,68.11239571711488,51.35458996476758,63.216265172384176,Inf,Inf,49.83901213254609,53.657149563097484,48.01325596889087,53.30584267081257,48.01325596889087,51.35458996476758,49.83901213254609,53.657149563097484
60.0,31.00894012095774,42.6539039877211,47.37664891576591,52.80416782951136,39.44986252842708,51.77823657181649,60.21936698149415,62.80323967389389,48.22597600224646,55.92171149602049,31.00894012095774,42.6539039877211,31.00894012095774,42.08893335541347,31.00894012095774,42.08893335541347,31.00894012095774,42.08893335541347
61.0,39.18163418658125,43.65240584061885,42.75827784103294,47.77426414053619,45.92199099624033,51.14127643122444,42.54145034757034,53.450747370653254,51.64117415338613,57.71084776240732,39.18163418658125,42.75827784103294,39.18163418658125,42.75827784103294,39.18163418658125,42.54145034757034,39.18163418658125,42.54145034757034
62.0,28.53118871240722,43.89476098959689,57.80913861764407,58.861121697133704,49.319787332721994,59.88718998338043,58.53537320019119,60.66471348662523,53.957606271963506,62.660066464644096,28.53118871240722,43.89476098959689,28.53118871240722,43.89476098959689,28.53118871240722,43.89476098959689,28.53118871240722,43.89476098959689
63.0,35.068362623824655,40.93893892817999,32.04915162511195,44.32482044998883,41.117494840787195,43.16174285017014,42.31161434480095,51.91063533366442,37.547474649624604,44.792529660814324,32.04915162511195,35.856001649140964,32.04915162511195,35.856001649140964,32.04915162511195,35.856001649140964,32.04915162511195,35.856001649140964
64.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65.0,44.91217203902419,52.038577956149894,43.858297834431774,58.633976152738825,50.47454818084381,60.10543308226604,63.21299878021,Inf,51.16999389153532,68.41270322602332,43.858297834431774,48.74661536939282,43.858297834431774,48.74661536939282,43.858297834431774,48.74661536939282,43.858297834431774,48.74661536939282
66.0,35.83827896760498,49.407859757175935,41.73742055161835,54.830594518561384,47.72198998276683,52.985068991605914,54.3175809275363,59.26120956554705,53.35668663351521,61.87647175155863,35.83827896760498,43.62183822432899,35.83827896760498,43.62183822432899,35.83827896760498,43.62183822432899,35.83827896760498,43.62183822432899
67.0,31.549152251212764,53.3262082280938,54.25431131407897,60.392159006416016,43.38401395971767,64.18653237872184,63.88849594416485,69.52639373179187,60.7872484310342,64.22409905965468,31.549152251212764,53.3262082280938,31.549152251212764,51.67584971184959,31.549152251212764,51.67584971184959,31.549152251212764,51.67584971184959
68.0,36.61977706847876,42.663300797454326,34.21540345651881,45.4945444507898,33.482868235701226,48.628871268456756,38.67115353774021,51.52989050356436,41.46890007475986,50.04918549666957,34.21540345651881,38.759850286890284,33.482868235701226,36.61977706847876,33.482868235701226,36.61977706847876,33.482868235701226,36.61977706847876
69.0,37.6392257013905,57.93550258295618,56.35684626101274,57.06062862380517,61.171427417463725,62.63334434871312,57.046993947454055,66.25654689782436,52.76598445591634,71.06113772511642,37.6392257013905,56.35684626101274,37.6392257013905,56.35684626101274,37.6392257013905,56.35684626101274,37.6392257013905,52.76598445591634
70.0,52.21543590287255,54.12515684729137,54.48893913107808,59.281742423775064,47.71418372938114,61.114732480718025,55.20234038557225,63.08953039631379,63.083371944715196,77.2295594024938,52.21543590287255,54.12515684729137,47.71418372938114,52.492725625907696,47.71418372938114,52.492725625907696,47.71418372938114,52.492725625907696
71.0,41.13023291717802,48.38429876141926,35.85289474184746,53.44591561092094,62.87361851104576,65.65710465287914,55.975869032429415,60.18271653872867,59.724384398507325,60.513969300375365,35.85289474184746,42.85331560726158,35.85289474184746,42.85331560726158,35.85289474184746,42.85331560726158,35.85289474184746,42.85331560726158
72.0,28.524461284801763,45.8612083609981,46.287882902489955,48.653452382389915,44.341854221906424,47.467049912657835,47.58775745725648,50.7472616873061,35.646758534688615,53.678226555932284,28.524461284801763,45.8612083609981,28.524461284801763,45.22111314438754,28.524461284801763,45.22111314438754,28.524461284801763,44.341854221906424
73.0,34.74821660028975,38.60085088488415,45.42671543816732,62.03350404951032,58.08167750851247,61.19352851117216,53.66849938592865,58.21044880355525,55.799838934061746,61.664435488169424,34.74821660028975,38.60085088488415,34.74821660028975,38.60085088488415,34.74821660028975,38.60085088488415,34.74821660028975,38.60085088488415
74.0,40.90364673018545,53.00621037486698,48.476938329933155,57.347589308668,50.177495662148054,68.1740296214398,59.153648253829616,67.61545440217981,62.27454799197553,Inf,40.90364673018545,50.19502083923468,40.90364673018545,50.177495662148054,40.90364673018545,50.177495662148054,40.90364673018545,50.177495662148054
75.0,65.06787416401296,74.76834123134206,Inf,Inf,Inf,Inf,62.30539220519009,Inf,Inf,Inf,65.06787416401296,74.76834123134206,65.06787416401296,74.76834123134206,62.30539220519009,68.68519945156994,65.06787416401296,74.76834123134206
76.0,43.61648282018378,45.272281665902845,35.92571331738604,46.400711983132695,36.264895348388144,36.5745835739106,42.136313776566084,45.63670530200646,52.02331014552393,53.24093335028892,35.92571331738604,44.971380756193476,35.92571331738604,36.494403765510356,35.92571331738604,36.494403765510356,35.92571331738604,36.494403765510356
77.0,41.90419209632153,47.677834299526154,48.53737982202472,50.88440106054667,36.5088050869675,47.84136528932679,49.53342056249319,54.78008092444506,55.56030278489215,58.02300722129337,41.90419209632153,47.677834299526154,36.5088050869675,42.371625812041,36.5088050869675,42.371625812041,36.5088050869675,42.371625812041
78.0,52.57805238705644,65.75018973927146,69.84236502764573,Inf,Inf,Inf,Inf,Inf,67.28431650514045,Inf,52.57805238705644,65.75018973927146,52.57805238705644,65.75018973927146,52.57805238705644,65.75018973927146,52.57805238705644,65.75018973927146
79.0,41.491264527937254,50.842080965297974,48.114998810725545,62.77948484330541,36.13722063800469,53.783859293028215,63.370487351683366,65.36362026825383,60.95183938969253,67.22776132488644,41.491264527937254,48.313253387388734,36.13722063800469,41.491264527937254,36.13722063800469,41.491264527937254,36.13722063800469,41.491264527937254
80.0,48.015035800473214,48.9316051010958,62.983670737814705,Inf,63.29087828883283,65.92935604237461,65.54551407182271,Inf,49.940406272321674,62.77648879477016,48.015035800473214,48.9316051010958,48.015035800473214,48.9316051010958,48.015035800473214,48.9316051010958,48.015035800473214,48.9316051010958
81.0,21.7054310655026,44.43782574726952,48.86984911694773,53.744171815329146,51.736167475254895,58.31631146095998,41.40202477058936,51.718448488091965,41.60393522344178,57.409918632389605,21.7054310655026,44.43782574726952,21.7054310655026,44.43782574726952,21.7054310655026,41.60019157287987,21.7054310655026,41.60019157287987
82.0,43.012847034211745,52.051975537122146,48.278734745042655,59.60860430842644,45.645944195219336,55.711150244289676,49.89926296916381,59.56126740559076,65.45457196574964,Inf,43.012847034211745,51.232174011955024,43.012847034211745,48.278734745042655,43.012847034211745,48.278734745042655,43.012847034211745,48.278734745042655
83.0,45.48675926419531,54.52620915691451,55.784630397902944,58.91419288672298,61.645158058357325,64.10863034838914,55.93050122014155,61.34949821260175,57.013920522379536,61.24910802275106,45.48675926419531,54.52620915691451,45.48675926419531,54.52620915691451,45.48675926419531,54.52620915691451,45.48675926419531,54.52620915691451
84.0,31.85080929060164,39.77712226356344,20.352450372413784,51.218001295118555,47.0501275843704,53.73140916395848,51.1502977323281,55.75046379588239,54.29054204033618,57.68114150780114,20.352450372413784,37.463405866396315,20.352450372413784,37.463405866396315,20.352450372413784,37.463405866396315,20.352450372413784,37.463405866396315
85.0,52.66991791457954,62.25293949995762,61.35422312703823,Inf,46.694193658686174,Inf,Inf,Inf,61.63818504936897,Inf,52.66991791457954,61.483368727702604,46.694193658686174,61.35422312703823,52.66991791457954,62.25293949995762,46.694193658686174,61.35422312703823
86.0,47.229336691261565,51.87762218463031,63.837303396916795,Inf,63.28874357980031,65.24504850401578,61.6416861397492,65.85337392795206,23.15856609264206,55.733995849239264,47.229336691261565,51.87762218463031,47.229336691261565,51.87762218463031,47.229336691261565,51.87762218463031,23.15856609264206,50.84322244800899
87.0,43.76952759624664,51.71280798033113,51.72691353313401,60.967577426544004,63.697387854530604,65.77277691148707,68.02440293999227,72.57341554915416,35.34590137432347,71.21232457164774,43.76952759624664,51.71280798033113,43.76952759624664,51.71280798033113,43.76952759624664,51.71280798033113,35.34590137432347,47.28255685946036
88.0,64.81224522277631,70.9091094997207,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,64.81224522277631,70.9091094997207,64.81224522277631,70.9091094997207,64.81224522277631,70.9091094997207,64.81224522277631,70.9091094997207
