sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
778.0,22.890320048193946,46.494626458272364,Inf,Inf,Inf,Inf,Inf,Inf,56.02880870158137,63.29806604042983,22.890320048193946,46.494626458272364,22.890320048193946,46.494626458272364,22.890320048193946,46.494626458272364,22.890320048193946,46.494626458272364
779.0,38.81254516709356,46.344345936864784,68.44838403169871,Inf,Inf,Inf,61.762600465078854,Inf,63.53146088154848,72.53898848378633,38.81254516709356,46.344345936864784,38.81254516709356,46.344345936864784,38.81254516709356,46.344345936864784,38.81254516709356,46.344345936864784
780.0,28.519507948873663,58.64193968662512,64.44914738624426,Inf,Inf,Inf,Inf,Inf,61.554751291692874,68.72473430079873,28.519507948873663,58.64193968662512,28.519507948873663,58.64193968662512,28.519507948873663,58.64193968662512,28.519507948873663,58.64193968662512
781.0,41.118856987581346,50.714427277505365,60.343012443658594,Inf,Inf,Inf,57.78132858344438,78.59417104774222,37.544328470206594,59.518083221649995,41.118856987581346,50.714427277505365,41.118856987581346,50.714427277505365,41.118856987581346,50.714427277505365,37.544328470206594,46.19511753071569
782.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
783.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
784.0,41.68174027272837,44.43187091141435,56.30163197735434,64.75820783417053,64.36956863564706,71.14928658056,67.18405805694607,Inf,53.985611410023886,56.4031628305204,41.68174027272837,44.43187091141435,41.68174027272837,44.43187091141435,41.68174027272837,44.43187091141435,41.68174027272837,44.43187091141435
785.0,50.76515604942272,52.10857266684165,66.58578499200644,Inf,64.92117626460836,Inf,58.960022369029694,Inf,61.69174533615332,69.82320542166691,50.76515604942272,52.10857266684165,50.76515604942272,52.10857266684165,50.76515604942272,52.10857266684165,50.76515604942272,52.10857266684165
786.0,51.031650892257886,55.418997328103586,57.64575781822064,Inf,64.94075144917237,Inf,59.39446369524247,Inf,38.43563580785094,64.69693613074472,51.031650892257886,55.418997328103586,51.031650892257886,55.418997328103586,51.031650892257886,55.418997328103586,38.43563580785094,53.78985781298544
787.0,48.13829650399435,49.79773430546751,63.122066822950316,70.77323559184335,54.80440702688535,62.36222218316112,62.38093498052823,Inf,43.5753685220258,51.28296796149004,48.13829650399435,49.79773430546751,48.13829650399435,49.79773430546751,48.13829650399435,49.79773430546751,43.5753685220258,48.13829650399435
788.0,40.749708274211905,55.77937734698997,32.065997435097174,Inf,60.96455720393277,Inf,53.39122595979545,Inf,58.19380420333816,78.47032157111431,32.065997435097174,50.04739305457995,32.065997435097174,50.04739305457995,32.065997435097174,50.04739305457995,32.065997435097174,50.04739305457995
789.0,64.3145512649913,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,64.3145512649913,Inf,64.3145512649913,Inf,64.3145512649913,Inf,64.3145512649913,Inf
790.0,60.142883501993644,69.08828713984425,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,60.142883501993644,69.08828713984425,60.142883501993644,69.08828713984425,60.142883501993644,69.08828713984425,60.142883501993644,69.08828713984425
