sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
221.0,25.816182297777672,35.710777349208236,Inf,Inf,67.1138546797964,Inf,Inf,Inf,63.69554087622808,Inf,Inf,Inf,25.816182297777672,35.710777349208236,Inf,Inf,25.816182297777672,35.710777349208236
222.0,33.860104145833276,43.0099001000829,Inf,Inf,56.76025644911767,Inf,Inf,Inf,Inf,Inf,Inf,Inf,33.860104145833276,43.0099001000829,Inf,Inf,Inf,Inf
223.0,42.39105760449904,43.50866268673196,Inf,Inf,59.18325000459748,Inf,Inf,Inf,59.045730555644994,Inf,Inf,Inf,42.39105760449904,43.50866268673196,Inf,Inf,42.39105760449904,43.50866268673196
224.0,49.035920024327986,50.75176547113784,Inf,Inf,55.468821901926034,Inf,65.81199651895534,Inf,57.39439855211093,Inf,Inf,Inf,49.035920024327986,50.75176547113784,49.035920024327986,50.75176547113784,49.035920024327986,50.75176547113784
225.0,51.57138701786908,54.27067359451715,Inf,Inf,64.66244739814678,Inf,Inf,Inf,Inf,Inf,Inf,Inf,51.57138701786908,54.27067359451715,Inf,Inf,Inf,Inf
226.0,23.60587160819912,48.83904003846214,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
227.0,58.34997139929388,62.67703264881895,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
228.0,40.436084496510574,48.179399790904554,61.733490319922794,Inf,67.6666644004256,Inf,Inf,Inf,44.23443291215083,Inf,40.436084496510574,48.179399790904554,40.436084496510574,48.179399790904554,Inf,Inf,40.436084496510574,45.850245011791934
229.0,42.83598343498787,44.99151938277195,68.42465764524466,Inf,Inf,Inf,Inf,Inf,Inf,Inf,42.83598343498787,44.99151938277195,Inf,Inf,Inf,Inf,Inf,Inf
230.0,15.772609350449624,91.38774114488169,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
231.0,54.49985081813662,59.30885750295256,61.05344628104201,Inf,Inf,Inf,Inf,Inf,Inf,Inf,54.49985081813662,59.30885750295256,Inf,Inf,Inf,Inf,Inf,Inf
232.0,49.43020359640621,50.04810423881487,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
233.0,41.64534676674989,52.25028426381593,63.45502376777404,Inf,Inf,Inf,Inf,Inf,Inf,Inf,41.64534676674989,52.25028426381593,Inf,Inf,Inf,Inf,Inf,Inf
234.0,41.557027709355715,48.75233056253401,Inf,Inf,52.97027013881846,Inf,Inf,Inf,Inf,Inf,Inf,Inf,41.557027709355715,48.75233056253401,Inf,Inf,Inf,Inf
235.0,50.28601322547342,55.25777765778274,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
