sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
858.0,45.36392653333223,47.89375310354245,49.73456349714214,64.70576816774184,59.20734139107118,64.72589959642194,46.65481201585179,Inf,60.95937003580896,66.91346320573034,45.36392653333223,47.89375310354245,45.36392653333223,47.89375310354245,45.36392653333223,46.65481201585179,45.36392653333223,46.65481201585179
859.0,45.41482007672016,50.67118131432643,Inf,Inf,Inf,Inf,73.11788027265372,Inf,63.55574101992044,Inf,45.41482007672016,50.67118131432643,45.41482007672016,50.67118131432643,45.41482007672016,50.67118131432643,45.41482007672016,50.67118131432643
860.0,46.15449911626223,55.18520065368164,Inf,Inf,68.22019485594208,Inf,Inf,Inf,56.927656497580905,Inf,46.15449911626223,55.18520065368164,46.15449911626223,55.18520065368164,46.15449911626223,55.18520065368164,46.15449911626223,55.18520065368164
861.0,47.50923232822505,58.73397725011123,57.43033077623807,Inf,55.850924953176275,Inf,66.1457893210899,Inf,Inf,Inf,47.50923232822505,57.43033077623807,47.50923232822505,55.850924953176275,47.50923232822505,55.850924953176275,47.50923232822505,58.73397725011123
862.0,41.421712157540675,67.74910882371985,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,41.421712157540675,67.74910882371985,41.421712157540675,67.74910882371985,41.421712157540675,67.74910882371985,41.421712157540675,67.74910882371985
863.0,22.87432122759598,42.985888835203035,65.54877449170392,Inf,Inf,Inf,Inf,Inf,59.84972788377669,Inf,22.87432122759598,42.985888835203035,22.87432122759598,42.985888835203035,22.87432122759598,42.985888835203035,22.87432122759598,42.985888835203035
864.0,70.1862599327168,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,70.1862599327168,Inf,70.1862599327168,Inf,70.1862599327168,Inf,70.1862599327168,Inf
865.0,53.327949028824804,60.73045636509457,Inf,Inf,Inf,Inf,Inf,Inf,48.33712133472263,65.14894750552997,53.327949028824804,60.73045636509457,53.327949028824804,60.73045636509457,53.327949028824804,60.73045636509457,48.33712133472263,56.88926133928181
866.0,24.736449368118013,51.07645806822117,Inf,Inf,77.42690166657724,Inf,Inf,Inf,64.76332438356458,Inf,24.736449368118013,51.07645806822117,24.736449368118013,51.07645806822117,24.736449368118013,51.07645806822117,24.736449368118013,51.07645806822117
867.0,49.86952590833495,53.865603140790505,Inf,Inf,Inf,Inf,Inf,Inf,49.44166712191139,Inf,49.86952590833495,53.865603140790505,49.86952590833495,53.865603140790505,49.86952590833495,53.865603140790505,49.44166712191139,51.33047463976881
868.0,32.60392128682456,39.289974488322855,51.44701341734412,63.22016811556543,53.14518095643811,64.31606832313648,59.77649785285996,Inf,52.865383083091274,63.98393108938242,32.60392128682456,39.289974488322855,32.60392128682456,39.289974488322855,32.60392128682456,39.289974488322855,32.60392128682456,39.289974488322855
869.0,46.802201668947475,69.03637399932752,Inf,Inf,Inf,Inf,68.5789218857021,Inf,Inf,Inf,46.802201668947475,69.03637399932752,46.802201668947475,69.03637399932752,46.802201668947475,68.5789218857021,46.802201668947475,69.03637399932752
