sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
743.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
744.0,47.09618286488739,55.804747887306526,52.94775576354721,Inf,Inf,Inf,Inf,Inf,Inf,Inf,47.09618286488739,53.72038542516416,Inf,Inf,Inf,Inf,Inf,Inf
745.0,40.78407021042155,45.06022746707233,61.54685085955218,Inf,60.8931190919063,63.211263162784135,64.23056075538463,Inf,39.72761440482108,58.92396888642103,40.78407021042155,45.06022746707233,40.78407021042155,45.06022746707233,40.78407021042155,45.06022746707233,39.72761440482108,44.33613210072284
746.0,32.102258275099466,40.46321990234956,Inf,Inf,50.79308080940427,Inf,63.86602770051972,Inf,57.95716189436149,Inf,Inf,Inf,32.102258275099466,40.46321990234956,32.102258275099466,40.46321990234956,32.102258275099466,40.46321990234956
747.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
748.0,42.59398709131692,47.3838970478184,64.42415725454912,Inf,Inf,Inf,63.22124538876044,Inf,Inf,Inf,42.59398709131692,47.3838970478184,Inf,Inf,42.59398709131692,47.3838970478184,Inf,Inf
749.0,28.63507133034634,41.083969621136944,58.91369455033366,Inf,Inf,Inf,Inf,Inf,32.59226848705697,Inf,28.63507133034634,41.083969621136944,Inf,Inf,Inf,Inf,28.63507133034634,36.25879407568819
750.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
751.0,42.55976034592351,51.552896549552855,67.35690890628561,Inf,61.128902985097724,Inf,47.57759545672934,Inf,72.09861965267106,Inf,42.55976034592351,51.552896549552855,42.55976034592351,51.552896549552855,42.55976034592351,47.57759545672934,42.55976034592351,47.57759545672934
752.0,43.707416059211994,53.61201498196095,Inf,Inf,Inf,Inf,Inf,Inf,64.00941452673553,Inf,Inf,Inf,Inf,Inf,Inf,Inf,43.707416059211994,53.61201498196095
753.0,44.67859832991896,51.15615527883181,52.11628091846037,61.844741478467114,70.79561387872295,Inf,65.52551050335126,Inf,61.3055406761878,Inf,44.67859832991896,51.15615527883181,44.67859832991896,51.15615527883181,44.67859832991896,51.15615527883181,44.67859832991896,51.15615527883181
754.0,25.54726743642607,38.26268516769203,47.28177350465293,60.07052186900015,58.284949934858105,64.0283878684747,55.3000650299954,62.12187899878603,55.47593540154858,61.24764303417034,25.54726743642607,38.26268516769203,25.54726743642607,38.26268516769203,25.54726743642607,38.26268516769203,25.54726743642607,38.26268516769203
755.0,33.051502863033804,41.0384021169629,58.73671915517984,Inf,64.64909158955784,Inf,66.91042870062667,Inf,67.15347154863208,Inf,33.051502863033804,41.0384021169629,33.051502863033804,41.0384021169629,33.051502863033804,41.0384021169629,33.051502863033804,41.0384021169629
756.0,54.44618293219164,68.29791698496982,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
757.0,45.945757805135635,47.99763370423578,59.90413619421776,Inf,52.51238880779037,70.71507509838867,Inf,Inf,63.14710086764611,68.36366278781266,45.945757805135635,47.99763370423578,45.945757805135635,47.99763370423578,Inf,Inf,45.945757805135635,47.99763370423578
758.0,38.096634304822054,64.3726841651827,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
759.0,40.74395621925353,48.20333733734604,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
760.0,55.20921243743313,59.282766755647536,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
761.0,23.812006911883184,38.851455077003706,61.9495816924515,68.02946696911282,50.52776825020772,64.29969891378971,53.536856549731134,68.05655822732072,63.821758408107456,65.08075536664496,23.812006911883184,38.851455077003706,23.812006911883184,38.851455077003706,23.812006911883184,38.851455077003706,23.812006911883184,38.851455077003706
762.0,33.2658488397214,52.630425421025265,Inf,Inf,62.66933195832588,Inf,Inf,Inf,Inf,Inf,Inf,Inf,33.2658488397214,52.630425421025265,Inf,Inf,Inf,Inf
763.0,66.95929417708724,70.59430521654183,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
764.0,34.18058715608825,44.657815232849664,60.54810415065236,64.94907857513691,63.773470213195225,Inf,Inf,Inf,48.1801745183568,56.63169129376432,34.18058715608825,44.657815232849664,34.18058715608825,44.657815232849664,Inf,Inf,34.18058715608825,44.657815232849664
765.0,20.92536366966294,59.426965861682184,Inf,Inf,47.22156521545333,Inf,Inf,Inf,62.53131089212999,Inf,Inf,Inf,20.92536366966294,55.620040272359,Inf,Inf,20.92536366966294,55.620040272359
766.0,35.49101376335055,55.168588689713914,67.10379209050453,Inf,Inf,Inf,63.15340545621301,Inf,Inf,Inf,35.49101376335055,55.168588689713914,Inf,Inf,35.49101376335055,55.168588689713914,Inf,Inf
767.0,54.39226697542738,64.92024130335153,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
768.0,40.017723044033715,47.32997197688792,82.98136111057643,Inf,Inf,Inf,Inf,Inf,Inf,Inf,40.017723044033715,47.32997197688792,Inf,Inf,Inf,Inf,Inf,Inf
769.0,41.47322341585652,52.11544986231745,Inf,Inf,66.78024414035018,Inf,Inf,Inf,59.22055713084545,Inf,Inf,Inf,41.47322341585652,52.11544986231745,Inf,Inf,41.47322341585652,52.11544986231745
770.0,40.35180121079385,59.53203841835246,63.344440663851024,Inf,Inf,Inf,Inf,Inf,Inf,Inf,40.35180121079385,59.53203841835246,Inf,Inf,Inf,Inf,Inf,Inf
771.0,36.8975574257856,63.16722150462544,Inf,Inf,Inf,Inf,Inf,Inf,67.32221654019087,Inf,Inf,Inf,Inf,Inf,Inf,Inf,36.8975574257856,63.16722150462544
772.0,28.14619857590496,49.132399292373464,61.20980007188997,Inf,67.53347785585768,Inf,Inf,Inf,63.89376351372136,Inf,28.14619857590496,49.132399292373464,28.14619857590496,49.132399292373464,Inf,Inf,28.14619857590496,49.132399292373464
773.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
774.0,46.818544728465696,70.0700216798311,Inf,Inf,Inf,Inf,Inf,Inf,62.457147040191394,Inf,Inf,Inf,Inf,Inf,Inf,Inf,46.818544728465696,62.457147040191394
775.0,29.322116158244746,39.816799897370565,55.82515295288331,60.87236173603115,59.264534699416025,67.80915755119734,66.39526647082204,Inf,14.562593781262489,58.76230865482041,29.322116158244746,39.816799897370565,29.322116158244746,39.816799897370565,29.322116158244746,39.816799897370565,14.562593781262489,39.076620567484476
